latitude,longitude,area
5.652710722648038,-0.050470926672094935,80.71659463918323
5.664071550230507,-0.04498702189624073,318.05327172862684
5.657209879782557,0.03307786598802877,367.70691256565993
5.654202524215249,0.031963897281364256,91.61074543533846
5.644937553360011,0.02523136359825503,91.72256630772814
5.644111876307708,0.02144325505803517,256.3742439742718
5.66743742817296,0.03330294382217201,677.4883314260348
5.796254916447369,0.013365559266063861,2941.299047933557
5.781015759273093,0.04579866975238134,100.51301421032571
5.781210595191092,0.045505175858804606,66.46045371035056
5.781062191782157,0.04544584336693283,61.45331097865003
5.781025944859956,0.04450269010106078,78.3315952901946
5.781309447764072,0.045813671444945386,35.438192757512944
5.780895734460879,0.04464749886069438,216.59224107579183
5.732231642303005,0.012203498528595978,31.191964922135654
5.722244490426578,0.024213142012824866,106.33218949670945
5.7166327446878205,0.01940887178169765,345.9436419529608
5.710068872085417,0.030249199794707086,470.4442530223297
5.709572297863598,0.026706523136692965,163.94135041437556
5.706773086114774,0.02158188885842828,101420.37481429655
5.706225905487887,0.02768587065791363,2337.013191217517
5.705832153836035,0.026916862437946557,793.789108244662
5.7054958543105485,0.027879250784217244,6927.598242463637
5.705368738336295,0.026484265424691754,452.37436141360064
5.703520162328462,0.02601237269545023,403.4762622281378
5.7037262201036345,0.026629205215526208,624.9522719608739
5.6952570946802465,0.051271245397356634,2638.400826752024
5.692609544597447,0.03715593945412734,59.88178064458819
5.692702270360656,0.03707183036756846,43.645295834382054
5.692237170496863,0.03712689157473128,40.75292856119871
5.6924021442931325,0.036816669789976296,18.907119474475166
5.692351113743566,0.036920755472849315,22.021349543655518
5.695094663779728,0.03159125967294621,2015.7233098349652
5.694911989282537,0.03247723855126648,632.9251509251203
5.693162022660771,0.028136635305009577,817.3342145705277
5.694899140013116,0.027103167840516904,1229.3552789945377
5.693849507367346,-0.007007479141870991,2646.0687765691723
5.691815772377835,-0.010299119220965686,649.0712532374346
5.691624645597929,-0.010233821370857552,108.62831855197508
5.691320732926559,-0.010529866294606465,856.3124084762414
5.683763069630683,-0.028708251008585012,4318.4194711426135
5.682936465725202,-0.03125643383960463,6753.676446684174
5.6824915316922,-0.0321219208989644,5442.792052158349
5.681668041092636,-0.034264392883019114,2146.673803023539
5.681501079118724,-0.034790554831386704,1975.8779974056908
5.680278316993305,-0.03755460900276229,8893.75389307602
5.672738412401199,-0.05728741869541849,600.8996163465464
5.672960937116405,-0.05725929283453191,96.87272642959029
5.673926528017351,-0.05404361856482817,532.1544912006331
5.674286461302666,-0.05406667759889638,2667.646629133409
5.671437738339843,-0.05954407128263942,533.9278875385556
5.671129529149384,-0.05981556082293339,1619.0819602621636
5.671428308752047,-0.059022568057498316,474.57017301639684
5.610214935133,-0.05559027943149162,2312.880866994079
5.610154958524647,-0.09916172502898875,860.923808331312
5.611167998573659,-0.09936128302496858,1301.250602503678
5.5756200819447,-0.14784253562067434,1875.3872630132548
5.647719271475374,-0.17140926322583414,6302.514827451969
5.648570530508736,-0.1520080815575539,1167.771807546609
5.648767384767947,-0.1524080270894188,285.2348042108979
5.649397994514501,-0.1480759226044764,892.8142768167115
5.64870156191976,-0.14833108316524224,543.9014268288363
5.648766713487214,-0.14603243529312376,514.3005310071093
5.705124381767424,-0.17521256383507666,575.6574415922925
5.702745805521916,-0.17409220813089457,673.9472152768675
5.630268761851474,-0.1811253295483677,290.74536840663217
5.630398075114615,-0.18154129346592793,840.0820464274317
5.6296385425355195,-0.1832312425108648,627.9455203849966
5.629015096948021,-0.18500520155036693,363.1998613858681
5.6283904810617935,-0.18532856725513827,400.250393855223
5.624263895755095,-0.19158127023361365,546.5672179194281
5.637255509869209,-0.22373013233241154,302.7274475222567
5.714662826882493,-0.303782004880309,483.6370554271711
5.7035451955816665,-0.19798902139302996,1414.479268905568
5.548954077783445,-0.22757866012964245,33862.52599248543
5.547937896553994,-0.2258798615564476,5009.578982922018
5.546134621473325,-0.22629006204734745,13471.50788863712
5.546334833669685,-0.22460033966164944,3906.8389795256885
5.5432377632619225,-0.22597161328999402,4537.153141377561
5.543724373453681,-0.2249514304141984,2421.0738811348515
5.544156007321289,-0.22555311400149278,4193.889625073483
5.542576198866498,-0.2255024201288805,1399.135120796544
