latitude,longitude,area
-25.878812895945472,32.47276180931793,206.13113228916325
-25.879163963797406,32.47183920489866,99.22211261874551
-25.87975338494941,32.47031295206326,145.98595485436036
-25.876935763316993,32.47211211524533,95.67128116474488
-25.89390613468772,32.47324900766516,890.7886499828578
-25.902158875947656,32.47639430020228,406.74218588449133
-25.90324572740531,32.47628237307686,114.70557401135
-25.88643559763725,32.43714005877027,32.9672946381771
-25.89890176880404,32.5519907231543,892.3035023893766
-25.82205695467311,32.60243351599699,50.39154264151987
-25.846112043022934,32.60665242969801,366.67815175311443
-25.86739893212718,32.60731239430003,60.19439616008879
-25.881636472624834,32.60666539982131,306.6148833760101
-25.8819899098298,32.60631745826172,541.9622136956119
-25.882444845256693,32.60588646155177,773.1485527897777
-25.88278347653468,32.60584897954405,139.6155089279087
-25.88310764759315,32.6064396911333,438.5552676008994
-25.912440099498287,32.618457091249326,1159.2007699439994
-25.912729849389688,32.617886698490516,335.7516585629569
-25.91281399124686,32.61724178040669,68.30388574879748
-25.913072358885053,32.616523940363884,507.86037571206606
-25.92237236177903,32.61639354450427,1003.988700014809
-25.92452522585803,32.61477589786331,975.6155165647191
-25.92482610322692,32.61575942821156,567.9847514776745
-25.92489681854683,32.61606880669473,193.7776160918194
-25.926991761282054,32.614177630369944,152.47394102537137
-25.92068669856651,32.60915836950471,3081.856194573298
-25.91339588819713,32.61260134615064,1328.6621994764141
-25.913219482520187,32.61177877856269,1500.1335850595904
-25.900809961667854,32.597071076101656,202254.08802552518
-25.922759369483646,32.61312216940596,138.9428597161276
-25.924322037888118,32.61934060886058,92.3686576610077
-25.919105070096883,32.62229860385991,46.97485291029106
-25.919067914209435,32.622191635931415,49.588901815434234
-25.91284018099717,32.627312636656,457.1521426942308
-25.899411355278406,32.64819530657306,299.58296524387157
-25.90014401786661,32.648104514016104,153.40012032521585
-25.903334353758392,32.64910108158859,62.11036515503365
-25.90349661004696,32.64561821177384,267.99488413045117
-25.912652312247623,32.641054523880705,245.95103635853616
-25.912762114857035,32.62760176930231,92.52594487653191
-25.920132564821923,32.62277197105828,213.3814283336908
-25.92204450660766,32.6210994950117,40.0588535007615
-25.917201939400513,32.626156006539674,45.69664531272402
-25.92229173968978,32.627649721110856,64.62883734562452
-25.922554385146118,32.62768807613601,68.55695729612968
-25.922973719857612,32.62685089622977,99.13486280377802
-25.928297214123575,32.62672047804607,51.187874188482226
-25.931655891567527,32.62147786951098,46.489598187146036
-25.93041014912533,32.62453556874297,105.37086570727399
-25.92906869413397,32.62568950124283,61.87057605088071
-25.945360377346763,32.604975462302356,34.714281257368775
-25.946538418027586,32.59869811326663,270.56147462937787
