latitude,longitude,area
5.208201542185533,-3.744764984438082,141.70900726128053
5.427486160239207,-4.002751585101958,515.6380924168151
5.20978128841513,-3.745325748646062,61.443166246067804
5.209993066876108,-3.745283377473159,36.125145436808104
5.209758157573695,-3.7490327664770717,223.60962470554597
5.207807971563307,-3.7487239616230084,310.22088446517824
5.283652192030111,-3.852645715314011,37.39187563767069
5.277937670549973,-3.8779620937154706,105.976190244801
5.2780286894423645,-3.8783090974731746,182.888345188105
5.273523865451932,-3.8837992929212133,1477.570844828898
5.2732868459350115,-3.8851696006250913,181.0051509039143
5.272950767477998,-3.8853293073579587,123.10397176142766
5.272025824879785,-3.886678293890847,247.97281933784427
5.26750973704726,-3.956523707783588,454.3120958094783
5.267066502869682,-3.9555409419536387,15.689715604610948
5.267167419403368,-3.9559089433897587,57.46664387878701
5.267339488344771,-3.9567163268456156,184.2110132017977
5.27158766963828,-3.9470329891667055,217.19849159020856
5.271247930714808,-3.9475060644684943,87.61783878023023
5.27106323982753,-3.947860417899604,532.9972578934529
5.271007145360738,-3.9487125855065113,205.93725890859258
5.2706330730999555,-3.9500745018037366,86.13447228867457
5.270267238716392,-3.9515419296793257,558.5141860961984
5.270023179952546,-3.951993756684176,894.8759857561047
5.271185864367531,-3.954357257660668,966.9778606896717
5.270887243728841,-3.953966031627089,515.1019426478038
5.271403212555622,-3.9549744989227316,1298.7116233581012
5.270488611338102,-3.9536838820095115,337.1554361427508
5.270186190515999,-3.9529578652484303,360.19343908505925
5.272427125706382,-3.9560274780490934,474.69064957151164
5.275998199269016,-3.956061751564332,387.5589720708169
5.275890352376507,-3.955640341207719,696.8001323682579
5.27584280603868,-3.9550705946081397,777.6762719378752
5.276071950921605,-3.9539364858505888,196.08646082978174
5.275979029194892,-3.9544234741460627,344.0188796559483
5.273443379574869,-3.9656784290806213,522.4378232424909
5.273558985029751,-3.9652537122882903,280.0508087231974
5.28039511025836,-3.9625006296042895,397.2394918843251
5.280186837100354,-3.963750722875419,211.0848854075726
5.278865973664144,-3.9690047178224637,791.8691230360562
5.276356477283201,-3.9832592828816016,1346.5640620947688
5.276897540468902,-3.998223380551093,158.7887990327371
5.308882066601312,-3.93019656616749,803.129241156337
5.3243660793296845,-3.953433463812446,3091.531052246208
5.327842324146669,-3.9534969139649205,743.9887914032979
5.3301799575934155,-3.9052468757640395,1511.0987062517313
5.348772839593621,-3.934183656598172,119110.71319950071
5.35648469908706,-3.9418579049457447,374.34011649787465
5.359375609402991,-3.9406060704246157,14189.746799523158
5.350667183776537,-3.882336923993801,484.9639616125916
5.359691080211807,-3.9097655353831713,132.20422100977763
5.348020680176609,-3.9399402217653563,102.78797490372257
5.3876807291614,-3.9284103119362763,461.49814734685697
5.387895308409974,-3.9292034970011653,225.63191716395875
5.378979186600068,-3.962123059374553,127.65115112800636
5.37833218479462,-3.963618773952396,154.76893762414522
5.398665882837669,-3.972295838959373,260.62131507684376
5.398677612485559,-3.972547704324801,137.52314729087604
5.404170383223855,-3.986549214775171,258.67451973335756
5.404805046003999,-3.987458600586025,222.9602766032475
5.404628964200377,-3.9866048053247485,43.27438470767851
5.425761767557133,-3.986722865973355,106.47076516395722
5.4234712727838605,-3.9908585853694043,138.8009054941295
5.431374424136633,-4.001832224231051,368.31581755086773
